0.00116193 -6.21795113894967e+22 
0.00232386 -5.41052743034026e+22 
0.00348579 -4.70795064488232e+22 
0.00464772 -4.09660602594036e+22 
0.00580965 -3.56464674284847e+22 
0.00697158 -3.10176431925336e+22 
0.00813351 -2.69898887217791e+22 
0.00929544 -2.34851529077286e+22 
0.01045737 -2.0435519863938e+22 
0.0116193 -1.77818928303412e+22 
0.01278123 -1.54728489774181e+22 
0.01394316 -1.34636429182321e+22 
0.01510509 -1.17153396180767e+22 
0.01626702 -1.01940598989756e+22 
0.01742895 -8.87032391818642e+21 
0.01859088 -7.7184798984217e+21 
0.01975281 -6.71620703954182e+21 
0.02091474 -5.84408297898332e+21 
0.02207667 -5.08520741903341e+21 
0.0232386 -4.42487462748025e+21 
0.02440053 -3.85028846525207e+21 
0.02556246 -3.35031441876013e+21 
0.02672439 -2.91526383174964e+21 
0.02788632 -2.53670615543381e+21 
0.02904825 -2.2073055786357e+21 
0.03021018 -1.92067887210336e+21 
0.03137211 -1.67127169226127e+21 
0.03253404 -1.45425094737208e+21 
0.03369597 -1.26541114034616e+21 
0.0348579 -1.10109287328006e+21 
0.03601983 -9.58111934478836e+20 
0.03718176 -8.3369759378808e+20 
0.03834369 -7.25438910502772e+20 
0.03950562 -6.31238013390765e+20 
0.04066755 -5.49269447476097e+20 
0.04182948 -4.77944799791284e+20 
0.04299141 -4.15881918605115e+20 
0.04415334 -3.61878129646358e+20 
0.04531527 -3.1488693029881e+20 
0.0464772 -2.73997710140444e+20 
0.04763913 -2.38418104844695e+20 
0.04880106 -2.07458641492298e+20 
0.04996299 -1.80519377745515e+20 
0.05112492 -1.57078275974529e+20 
0.05228685 -1.36681087046032e+20 
0.05344878 -1.18932547738901e+20 
0.05461071 -1.03488721207655e+20 
0.05577264 -9.00503320647588e+19 
0.05693457 -7.83569669268787e+19 
0.0580965 -6.81820280414365e+19 
0.05925843 -5.93283422032061e+19 
0.06042036 -5.16243398691756e+19 
0.06158229 -4.4920730429311e+19 
0.06274422 -3.90876092055887e+19 
0.06390615 -3.40119401177835e+19 
