0.000001	0
0.000013	10
0.00002	20
0.000027	30
0.000069	40
0.000042	50
0.000071	60
0.000223	70
0.000067	80
0.000105	90
0.00017	100
0.00001	10
0.000019	20
0.000026	30
0.00005	40
0.000091	50
0.000077	60
0.000108	70
0.000079	80
0.000141	90
0.000151	100
0.000001	0
0.000011	10
0.000018	20
0.000027	30
0.000057	40
0.000044	50
0.000051	60
0.000147	70
0.000159	80
0.000189	90
0.000095	100
0.00001	10
0.00003	20
0.000028	30
0.000065	40
0.000043	50
0.000097	60
0.000065	70
0.000068	80
0.000118	90
0.000188	100
0.00001	10
0.000019	20
0.000026	30
0.000035	40
0.000041	50
0.000135	60
0.000062	70
0.000099	80
0.000071	90
0.000083	100
0.000011	10
0.000021	20
0.000026	30
0.000035	40
0.00009	50
0.000131	60
0.000058	70
0.000127	80
0.000074	90
0.000212	100
0.000012	10
0.000019	20
0.000025	30
0.000055	40
0.000043	50
0.000071	60
0.000154	70
0.000394	80
0.000075	90
0.000228	100
0.000001	0
0.00001	10
0.000021	20
0.000046	30
0.000063	40
0.000074	50
0.000106	60
0.000121	70
0.000117	80
0.000102	90
0.000102	100
0.000011	10
0.000018	20
0.000065	30
0.000034	40
0.000065	50
0.000078	60
0.000076	70
0.000068	80
0.000071	90
0.000083	100
0.00001	10
0.000026	20
0.000025	30
0.00005	40
0.000051	50
0.000063	60
0.000059	70
0.000104	80
0.000166	90
0.000145	100
0.000001	0
0.00002	10
0.000019	20
0.000026	30
0.000037	40
0.000042	50
0.000051	60
0.000109	70
0.000066	80
0.000191	90
0.000094	100
0.000011	10
0.000019	20
0.000032	30
0.000035	40
0.000042	50
0.000063	60
0.000147	70
0.000065	80
0.000074	90
0.000208	100
0.000011	10
0.000018	20
0.000072	30
0.000035	40
0.000043	50
0.000051	60
0.00021	70
0.000069	80
0.000135	90
0.000151	100
0.000019	10
0.000028	20
0.000027	30
0.00007	40
0.000087	50
0.000062	60
0.000079	70
0.000083	80
0.000169	90
0.000083	100
0.000012	10
0.000019	20
0.000068	30
0.000035	40
0.00005	50
0.000113	60
0.000129	70
0.000079	80
0.000071	90
0.000201	100
0.000011	10
0.000019	20
0.000026	30
0.000045	40
0.000079	50
0.00009	60
0.000156	70
0.000216	80
0.000176	90
0.000143	100
0.00001	10
0.000018	20
0.00005	30
0.000034	40
0.000042	50
0.00005	60
0.000086	70
0.000078	80
0.000277	90
0.000097	100
0.000011	10
0.000019	20
0.000026	30
0.000035	40
0.000046	50
0.000094	60
0.000108	70
0.000164	80
0.000309	90
0.000253	100
0.000011	10
0.000019	20
0.000026	30
0.000035	40
0.000049	50
0.000052	60
0.000091	70
0.000078	80
0.000132	90
0.00013	100
0.000001	0
0.00001	10
0.000021	20
0.000043	30
0.000039	40
0.000067	50
0.000065	60
0.000058	70
0.000066	80
0.000076	90
0.00008	100
0.000011	10
0.00002	20
0.000027	30
0.00004	40
0.000077	50
0.000072	60
0.000077	70
0.000069	80
0.000115	90
0.000099	100
0.000011	10
0.000018	20
0.000027	30
0.000035	40
0.00005	50
0.000051	60
0.000112	70
0.000121	80
0.000118	90
0.000082	100
0.000011	10
0.000018	20
0.000025	30
0.000035	40
0.000042	50
0.000069	60
0.000092	70
0.000105	80
0.000097	90
0.000113	100
0.000001	0
0.00001	10
0.000018	20
0.000025	30
0.000035	40
0.000075	50
0.000103	60
0.00014	70
0.000096	80
0.000208	90
0.000143	100
0.00001	10
0.000019	20
0.000026	30
0.000053	40
0.000043	50
0.00005	60
0.000165	70
0.00024	80
0.000133	90
0.00013	100
0.000011	10
0.000019	20
0.000026	30
0.000048	40
0.00007	50
0.000083	60
0.000088	70
0.000176	80
0.000071	90
0.00011	100
0.000001	0
0.000014	10
0.00002	20
0.00004	30
0.000034	40
0.000073	50
0.000056	60
0.000058	70
0.000091	80
0.00009	90
0.000168	100
0.000001	0
0.000011	10
0.000029	20
0.000052	30
0.000033	40
0.000043	50
0.000055	60
0.000112	70
0.000202	80
0.000103	90
0.00008	100
0.00001	10
0.000019	20
0.000027	30
0.000044	40
0.000137	50
0.000109	60
0.000081	70
0.000084	80
0.000342	90
0.00016	100
0.000015	10
0.000018	20
0.000026	30
0.000086	40
0.000081	50
0.000101	60
0.000067	70
0.000067	80
0.000139	90
0.000112	100
0.000015	10
0.000018	20
0.000026	30
0.000035	40
0.000081	50
0.000102	60
0.000088	70
0.000218	80
0.000071	90
0.000118	100
0.000011	10
0.000019	20
0.00004	30
0.000033	40
0.00008	50
0.000074	60
0.000069	70
0.000086	80
0.000102	90
0.000106	100
0.000011	10
0.000019	20
0.000027	30
0.00006	40
0.000042	50
0.000123	60
0.000061	70
0.000085	80
0.000182	90
0.000126	100
0.000001	0
0.000011	10
0.000044	20
0.000041	30
0.000053	40
0.00008	50
0.000047	60
0.000142	70
0.000065	80
0.000096	90
0.000372	100
0.00001	10
0.000018	20
0.000026	30
0.000046	40
0.000058	50
0.000111	60
0.000078	70
0.000066	80
0.000131	90
0.000314	100
0.000019	10
0.000018	20
0.000027	30
0.000034	40
0.000061	50
0.000091	60
0.000074	70
0.000154	80
0.000133	90
0.000082	100
0.000001	0
0.00001	10
0.000023	20
0.000036	30
0.000049	40
0.000043	50
0.000172	60
0.000058	70
0.000117	80
0.000114	90
0.000158	100
0.00001	10
0.000018	20
0.000026	30
0.000059	40
0.000058	50
0.000084	60
0.000175	70
0.000101	80
0.000074	90
0.000096	100
0.000011	10
0.000019	20
0.000045	30
0.000034	40
0.000042	50
0.00005	60
0.000159	70
0.000128	80
0.000141	90
0.000194	100
0.000011	10
0.000019	20
0.000026	30
0.000035	40
0.000049	50
0.000097	60
0.000126	70
0.000079	80
0.000073	90
0.000496	100
0.000001	0
0.000011	10
0.000019	20
0.000026	30
0.000046	40
0.000042	50
0.000077	60
0.000059	70
0.000191	80
0.000136	90
0.00008	100
0.000001	0
0.000011	10
0.000019	20
0.000041	30
0.00006	40
0.000053	50
0.000075	60
0.000121	70
0.00011	80
0.000297	90
0.000186	100
0.000011	10
0.000018	20
0.000027	30
0.000046	40
0.00009	50
0.000049	60
0.000171	70
0.000103	80
0.000129	90
0.000143	100
0.000001	0
0.00001	10
0.000018	20
0.000036	30
0.000036	40
0.000074	50
0.000048	60
0.000064	70
0.000107	80
0.000099	90
0.00008	100
0.000001	0
0.00001	10
0.000036	20
0.000052	30
0.000051	40
0.000126	50
0.000063	60
0.00008	70
0.000283	80
0.000154	90
0.000139	100
0.000011	10
0.000019	20
0.000026	30
0.000035	40
0.000042	50
0.000093	60
0.000058	70
0.000067	80
0.000294	90
0.000107	100
0.000001	0
0.00001	10
0.000019	20
0.000033	30
0.000035	40
0.000043	50
0.000051	60
0.000057	70
0.000067	80
0.00011	90
0.000125	100
0.000011	10
0.000018	20
0.000026	30
0.000036	40
0.000043	50
0.000049	60
0.000145	70
0.000098	80
0.000186	90
0.000124	100
0.000011	10
0.000025	20
0.000035	30
0.000075	40
0.000078	50
0.000053	60
0.000058	70
0.000123	80
0.000136	90
0.000218	100
0.000011	10
0.000036	20
0.000034	30
0.000039	40
0.00008	50
0.00011	60
0.000161	70
0.000064	80
0.000125	90
0.00019	100
0.00001	10
0.000018	20
0.000026	30
0.000035	40
0.000042	50
0.000224	60
0.000173	70
0.000104	80
0.000134	90
0.000157	100
0.000001	0
0.000021	10
0.000019	20
0.000051	30
0.000035	40
0.000042	50
0.000052	60
0.000107	70
0.000086	80
0.000126	90
0.000339	100
0.000001	0
0.000017	10
0.000019	20
0.000026	30
0.000036	40
0.000085	50
0.000051	60
0.000064	70
0.000097	80
0.000086	90
0.000119	100
0.000011	10
0.000019	20
0.000026	30
0.000066	40
0.000092	50
0.000075	60
0.00009	70
0.000076	80
0.000119	90
0.000197	100
