0.000016	0
0.000419	10
0.000788	20
0.001111	30
0.001427	40
0.003167	50
0.005043	60
0.004078	70
0.002543	80
0.007063	90
0.010004	100
0.000006	0
0.000422	10
0.000781	20
0.001111	30
0.002605	40
0.001722	50
0.002015	60
0.002293	70
0.0064	80
0.015087	90
0.007788	100
0.000005	0
0.001182	10
0.001472	20
0.001113	30
0.001436	40
0.001725	50
0.002015	60
0.004092	70
0.004673	80
0.009082	90
0.005491	100
0.000005	0
0.000422	10
0.001462	20
0.001111	30
0.00143	40
0.001723	50
0.003639	60
0.004094	70
0.002563	80
0.002816	90
0.005477	100
0.000006	0
0.000422	10
0.00078	20
0.001112	30
0.001424	40
0.001722	50
0.0037	60
0.002292	70
0.008231	80
0.009116	90
0.032464	100
0.000005	0
0.000421	10
0.00078	20
0.002051	30
0.001428	40
0.004332	50
0.003698	60
0.002284	70
0.010059	80
0.002813	90
0.027787	100
0.000005	0
0.00042	10
0.002072	20
0.003118	30
0.001432	40
0.001726	50
0.007856	60
0.009002	70
0.006414	80
0.005016	90
0.007774	100
0.000005	0
0.000426	10
0.000782	20
0.001109	30
0.003702	40
0.003128	50
0.002014	60
0.008915	70
0.004598	80
0.007094	90
0.032479	100
0.000006	0
0.000421	10
0.000778	20
0.002048	30
0.00143	40
0.003137	50
0.002007	60
0.002291	70
0.002554	80
0.002817	90
0.003074	100
0.000005	0
0.000421	10
0.000785	20
0.001112	30
0.001431	40
0.00313	50
0.002006	60
0.004107	70
0.062318	80
0.013204	90
0.005481	100
0.000005	0
0.000426	10
0.000782	20
0.001109	30
0.001479	40
0.001729	50
0.002004	60
0.007406	70
0.002561	80
0.002826	90
0.003072	100
0.000005	0
0.000819	10
0.000775	20
0.001109	30
0.001425	40
0.004398	50
0.003632	60
0.002288	70
0.002561	80
0.005026	90
0.003135	100
0.000005	0
0.000846	10
0.000781	20
0.001124	30
0.001425	40
0.00173	50
0.002016	60
0.002328	70
0.019104	80
0.005018	90
0.010023	100
0.000005	0
0.000422	10
0.001476	20
0.001116	30
0.005601	40
0.003097	50
0.003624	60
0.00228	70
0.002559	80
0.025376	90
0.003065	100
0.000005	0
0.000421	10
0.000778	20
0.002045	30
0.00143	40
0.00172	50
0.006402	60
0.002296	70
0.002561	80
0.02574	90
0.025634	100
0.000005	0
0.000422	10
0.000777	20
0.00292	30
0.00142	40
0.00172	50
0.002019	60
0.002288	70
0.002545	80
0.009132	90
0.003073	100
0.000005	0
0.000424	10
0.000777	20
0.001106	30
0.001431	40
0.001754	50
0.002016	60
0.005723	70
0.004558	80
0.009166	90
0.00776	100
0.000005	0
0.00082	10
0.000778	20
0.001114	30
0.00259	40
0.00173	50
0.002013	60
0.007331	70
0.002563	80
0.013156	90
0.003072	100
0.000005	0
0.000421	10
0.000779	20
0.001114	30
0.001455	40
0.001744	50
0.002027	60
0.00409	70
0.015594	80
0.005022	90
0.005546	100
0.000005	0
0.000828	10
0.000779	20
0.002056	30
0.002628	40
0.003113	50
0.002013	60
0.00409	70
0.004569	80
0.002825	90
0.005501	100
0.000005	0
0.000421	10
0.000775	20
0.001115	30
0.001421	40
0.003122	50
0.002015	60
0.005977	70
0.004564	80
0.00503	90
0.014509	100
0.000005	0
0.00042	10
0.00078	20
0.001114	30
0.001425	40
0.003108	50
0.002039	60
0.007536	70
0.006427	80
0.002819	90
0.007819	100
0.000006	0
0.000421	10
0.001473	20
0.001115	30
0.001423	40
0.001723	50
0.002013	60
0.005727	70
0.009985	80
0.002816	90
0.003061	100
0.000005	0
0.000424	10
0.000784	20
0.001109	30
0.001434	40
0.001719	50
0.005112	60
0.002292	70
0.002565	80
0.002823	90
0.01231	100
0.000005	0
0.000425	10
0.000781	20
0.001123	30
0.001415	40
0.001727	50
0.005033	60
0.005751	70
0.004555	80
0.002815	90
0.012193	100
0.000005	0
0.000418	10
0.000779	20
0.001113	30
0.002589	40
0.006749	50
0.003604	60
0.002293	70
0.002564	80
0.04534	90
0.014439	100
0.000005	0
0.000424	10
0.000776	20
0.002057	30
0.00259	40
0.003135	50
0.002011	60
0.007302	70
0.00821	80
0.002826	90
0.009976	100
0.000005	0
0.000819	10
0.001482	20
0.00111	30
0.005563	40
0.001721	50
0.002008	60
0.00731	70
0.004574	80
0.007133	90
0.009966	100
0.000005	0
0.000423	10
0.000776	20
0.001113	30
0.001427	40
0.001727	50
0.005054	60
0.007322	70
0.011801	80
0.017124	90
0.003072	100
0.000005	0
0.000422	10
0.000784	20
0.001113	30
0.002591	40
0.001733	50
0.003634	60
0.0023	70
0.01008	80
0.007057	90
0.003065	100
0.000005	0
0.000425	10
0.001465	20
0.001114	30
0.001433	40
0.003106	50
0.002015	60
0.010514	70
0.0064	80
0.007143	90
0.003075	100
0.000005	0
0.000819	10
0.000777	20
0.001111	30
0.003616	40
0.003113	50
0.005026	60
0.007384	70
0.010251	80
0.005068	90
0.005543	100
0.000005	0
0.000418	10
0.001466	20
0.001112	30
0.002598	40
0.003139	50
0.003607	60
0.005729	70
0.008298	80
0.002815	90
0.003079	100
0.000005	0
0.000422	10
0.000779	20
0.001117	30
0.00265	40
0.001722	50
0.002018	60
0.002294	70
0.002557	80
0.013409	90
0.021256	100
0.000006	0
0.00042	10
0.000773	20
0.001117	30
0.001421	40
0.001728	50
0.002016	60
0.008958	70
0.004568	80
0.041655	90
0.025764	100
0.000005	0
0.000422	10
0.001467	20
0.003666	30
0.001435	40
0.005574	50
0.002008	60
0.005781	70
0.008214	80
0.007097	90
0.012268	100
0.000005	0
0.000424	10
0.000775	20
0.001115	30
0.002592	40
0.001718	50
0.002011	60
0.002298	70
0.006495	80
0.002818	90
0.005567	100
0.000005	0
0.000421	10
0.00149	20
0.001109	30
0.001429	40
0.004342	50
0.002013	60
0.002291	70
0.00256	80
0.005114	90
0.003073	100
0.000005	0
0.00042	10
0.001458	20
0.001112	30
0.001433	40
0.001724	50
0.007769	60
0.004118	70
0.00641	80
0.021301	90
0.007735	100
0.000006	0
0.000424	10
0.00146	20
0.001115	30
0.001431	40
0.001735	50
0.003608	60
0.005729	70
0.009991	80
0.007171	90
0.007745	100
0.000005	0
0.000422	10
0.000776	20
0.002082	30
0.00361	40
0.003148	50
0.003615	60
0.002289	70
0.00256	80
0.002804	90
0.021378	100
0.000005	0
0.000425	10
0.001476	20
0.001116	30
0.002602	40
0.001726	50
0.003616	60
0.00891	70
0.013759	80
0.005021	90
0.003076	100
0.000005	0
0.000419	10
0.000784	20
0.001105	30
0.001426	40
0.001727	50
0.00201	60
0.002305	70
0.015498	80
0.011128	90
0.005567	100
0.000005	0
0.00042	10
0.002673	20
0.002862	30
0.00145	40
0.005503	50
0.0036	60
0.002288	70
0.002552	80
0.005026	90
0.005469	100
0.000005	0
0.000421	10
0.001467	20
0.001118	30
0.001424	40
0.00536	50
0.005034	60
0.00747	70
0.002546	80
0.002834	90
0.016816	100
0.000005	0
0.000424	10
0.000776	20
0.001111	30
0.001422	40
0.001733	50
0.003614	60
0.002295	70
0.004577	80
0.01322	90
0.003064	100
0.000005	0
0.000424	10
0.000773	20
0.002054	30
0.001426	40
0.001727	50
0.002016	60
0.005724	70
0.009998	80
0.002819	90
0.007748	100
0.000006	0
0.000423	10
0.000784	20
0.001119	30
0.001443	40
0.004341	50
0.003625	60
0.002303	70
0.0064	80
0.005062	90
0.021275	100
0.000005	0
0.000423	10
0.001465	20
0.001111	30
0.00143	40
0.001735	50
0.003685	60
0.002289	70
0.002551	80
0.002828	90
0.023416	100
0.000006	0
0.000426	10
0.000774	20
0.002905	30
0.002603	40
0.00312	50
0.002013	60
0.005739	70
0.004588	80
0.002812	90
0.003078	100
0.000005	0
0.000422	10
0.000774	20
0.001114	30
0.001433	40
0.001728	50
0.002013	60
0.002299	70
0.004591	80
0.002888	90
0.005584	100
0.000005	0
0.00042	10
0.000781	20
0.001121	30
0.001426	40
0.001723	50
0.005041	60
0.005726	70
0.0065	80
0.002819	90
0.003066	100
0.000005	0
0.000424	10
0.000781	20
0.001117	30
0.001427	40
0.001722	50
0.003617	60
0.005732	70
0.006498	80
0.005036	90
0.04146	100
0.000004	0
0.000422	10
0.00078	20
0.001108	30
0.001423	40
0.004431	50
0.006415	60
0.002293	70
0.010005	80
0.002825	90
0.00307	100
0.000006	0
0.000419	10
0.000774	20
0.00111	30
0.002601	40
0.001725	50
0.009397	60
0.005712	70
0.002553	80
0.007081	90
0.005541	100
0.000005	0
0.000418	10
0.001493	20
0.002067	30
0.002599	40
0.001719	50
0.003617	60
0.002288	70
0.01007	80
0.005024	90
0.003074	100
0.000005	0
0.000425	10
0.000778	20
0.002075	30
0.003623	40
0.003147	50
0.00201	60
0.002287	70
0.017314	80
0.005027	90
0.005471	100
0.000005	0
0.000423	10
0.000778	20
0.001114	30
0.005526	40
0.003106	50
0.002019	60
0.0042	70
0.00256	80
0.017455	90
0.003071	100
0.000005	0
0.000425	10
0.00078	20
0.001115	30
0.004586	40
0.001732	50
0.002015	60
0.00228	70
0.006401	80
0.005059	90
0.00548	100
0.000006	0
0.000419	10
0.001464	20
0.001117	30
0.002603	40
0.001739	50
0.002016	60
0.00229	70
0.011802	80
0.009116	90
