name,n,constructive method, constructive distance, constructive calc time, local search method, localsearch distance, localsearch time, alpha, random seed
instances/small/berlin52.tsp,52,Random Nearest Neighbor (RNN),12051.00,0.000065,None,0.00,0.000001,14,15
instances/small/berlin52.tsp,52,Random Nearest Neighbor (RNN),13367.00,0.000066,None,0.00,0.000002,16,15
instances/small/berlin52.tsp,52,Random Nearest Neighbor (RNN),13065.00,0.000067,None,0.00,0.000002,18,15
instances/small/berlin52.tsp,52,Random Nearest Neighbor (RNN),14260.00,0.000067,None,0.00,0.000000,20,15
instances/small/berlin52.tsp,52,Random Nearest Neighbor (RNN),10816.00,0.000066,None,0.00,0.000002,10,16
instances/small/berlin52.tsp,52,Random Nearest Neighbor (RNN),10834.00,0.000065,None,0.00,0.000001,12,16
instances/small/berlin52.tsp,52,Random Nearest Neighbor (RNN),11171.00,0.000065,None,0.00,0.000001,14,16
instances/small/berlin52.tsp,52,Random Nearest Neighbor (RNN),13043.00,0.000065,None,0.00,0.000001,16,16
instances/small/berlin52.tsp,52,Random Nearest Neighbor (RNN),13118.00,0.000065,None,0.00,0.000000,18,16
instances/small/berlin52.tsp,52,Random Nearest Neighbor (RNN),13721.00,0.000068,None,0.00,0.000001,20,16
instances/small/berlin52.tsp,52,Random Nearest Neighbor (RNN),10948.00,0.000067,None,0.00,0.000001,10,17
instances/small/berlin52.tsp,52,Random Nearest Neighbor (RNN),12360.00,0.000066,None,0.00,0.000001,12,17
instances/small/berlin52.tsp,52,Random Nearest Neighbor (RNN),11480.00,0.000065,None,0.00,0.000001,14,17
instances/small/berlin52.tsp,52,Random Nearest Neighbor (RNN),12318.00,0.000065,None,0.00,0.000000,16,17
instances/small/berlin52.tsp,52,Random Nearest Neighbor (RNN),13542.00,0.000067,None,0.00,0.000001,18,17
instances/small/berlin52.tsp,52,Random Nearest Neighbor (RNN),13032.00,0.000066,None,0.00,0.000002,20,17
instances/small/berlin52.tsp,52,Random Nearest Neighbor (RNN),11092.00,0.000065,None,0.00,0.000000,10,18
instances/small/berlin52.tsp,52,Random Nearest Neighbor (RNN),11464.00,0.000064,None,0.00,0.000000,12,18
instances/small/berlin52.tsp,52,Random Nearest Neighbor (RNN),11749.00,0.000064,None,0.00,0.000000,14,18
instances/small/berlin52.tsp,52,Random Nearest Neighbor (RNN),12712.00,0.000065,None,0.00,0.000002,16,18
instances/small/berlin52.tsp,52,Random Nearest Neighbor (RNN),12968.00,0.000064,None,0.00,0.000001,18,18
instances/small/berlin52.tsp,52,Random Nearest Neighbor (RNN),13878.00,0.000066,None,0.00,0.000000,20,18
instances/small/berlin52.tsp,52,Random Nearest Neighbor (RNN),12026.00,0.000065,None,0.00,0.000000,10,19
instances/small/berlin52.tsp,52,Random Nearest Neighbor (RNN),10953.00,0.000063,None,0.00,0.000000,12,19
instances/small/berlin52.tsp,52,Random Nearest Neighbor (RNN),11607.00,0.000067,None,0.00,0.000002,14,19
instances/small/berlin52.tsp,52,Random Nearest Neighbor (RNN),12686.00,0.000065,None,0.00,0.000002,16,19
instances/small/berlin52.tsp,52,Random Nearest Neighbor (RNN),14148.00,0.000065,None,0.00,0.000001,18,19
instances/small/berlin52.tsp,52,Random Nearest Neighbor (RNN),13430.00,0.000066,None,0.00,0.000000,20,19
instances/small/berlin52.tsp,52,Random Nearest Neighbor (RNN),11175.00,0.000066,None,0.00,0.000001,10,20
instances/small/berlin52.tsp,52,Random Nearest Neighbor (RNN),10749.00,0.000064,None,0.00,0.000001,12,20
instances/small/berlin52.tsp,52,Random Nearest Neighbor (RNN),11758.00,0.000066,None,0.00,0.000001,14,20
instances/small/berlin52.tsp,52,Random Nearest Neighbor (RNN),12957.00,0.000066,None,0.00,0.000000,16,20
instances/small/berlin52.tsp,52,Random Nearest Neighbor (RNN),12649.00,0.000067,None,0.00,0.000001,18,20
instances/small/berlin52.tsp,52,Random Nearest Neighbor (RNN),13388.00,0.000065,None,0.00,0.000000,20,20
instances/small/berlin52.tsp,52,Random Nearest Neighbor (RNN),10702.00,0.000067,None,0.00,0.000002,10,21
instances/small/berlin52.tsp,52,Random Nearest Neighbor (RNN),12112.00,0.000065,None,0.00,0.000001,12,21
instances/small/berlin52.tsp,52,Random Nearest Neighbor (RNN),12815.00,0.000065,None,0.00,0.000002,14,21
instances/small/berlin52.tsp,52,Random Nearest Neighbor (RNN),11566.00,0.000066,None,0.00,0.000002,16,21
instances/small/berlin52.tsp,52,Random Nearest Neighbor (RNN),13674.00,0.000066,None,0.00,0.000001,18,21
instances/small/berlin52.tsp,52,Random Nearest Neighbor (RNN),13155.00,0.000067,None,0.00,0.000000,20,21
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),640.00,0.000076,None,0.00,0.000001,10,22
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),659.00,0.000074,None,0.00,0.000003,12,22
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),684.00,0.000083,None,0.00,0.000002,14,22
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),709.00,0.000071,None,0.00,0.000001,16,22
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),712.00,0.000060,None,0.00,0.000002,18,22
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),751.00,0.000061,None,0.00,0.000001,20,22
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),565.00,0.000060,None,0.00,0.000000,10,23
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),625.00,0.000060,None,0.00,0.000002,12,23
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),640.00,0.000058,None,0.00,0.000002,14,23
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),696.00,0.000061,None,0.00,0.000002,16,23
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),673.00,0.000059,None,0.00,0.000000,18,23
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),688.00,0.000059,None,0.00,0.000001,20,23
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),580.00,0.000062,None,0.00,0.000001,10,24
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),615.00,0.000057,None,0.00,0.000002,12,24
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),637.00,0.000060,None,0.00,0.000002,14,24
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),700.00,0.000060,None,0.00,0.000001,16,24
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),784.00,0.000062,None,0.00,0.000001,18,24
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),682.00,0.000061,None,0.00,0.000001,20,24
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),620.00,0.000068,None,0.00,0.000002,10,25
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),664.00,0.000059,None,0.00,0.000002,12,25
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),627.00,0.000061,None,0.00,0.000001,14,25
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),694.00,0.000060,None,0.00,0.000001,16,25
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),713.00,0.000058,None,0.00,0.000000,18,25
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),804.00,0.000060,None,0.00,0.000002,20,25
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),637.00,0.000064,None,0.00,0.000002,10,26
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),627.00,0.000062,None,0.00,0.000002,12,26
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),620.00,0.000064,None,0.00,0.000002,14,26
