name,n,constructive method, constructive distance, constructive calc time, local search method, localsearch distance, localsearch time, alpha, random seed
instances/large/usa13509.tsp,13509,Random Double-sided nearest neighbor (RDSNN),418851722.00,6.641740,None,0.00,0.000003,16,29
instances/large/usa13509.tsp,13509,Random Double-sided nearest neighbor (RDSNN),469608573.00,6.640134,None,0.00,0.000002,18,29
instances/large/usa13509.tsp,13509,Random Double-sided nearest neighbor (RDSNN),515362572.00,6.763281,None,0.00,0.000002,20,29
instances/large/usa13509.tsp,13509,Random Double-sided nearest neighbor (RDSNN),280339439.00,6.342127,None,0.00,0.000001,10,30
instances/large/usa13509.tsp,13509,Random Double-sided nearest neighbor (RDSNN),327312530.00,6.455650,None,0.00,0.000002,12,30
instances/large/usa13509.tsp,13509,Random Double-sided nearest neighbor (RDSNN),374333331.00,6.446692,None,0.00,0.000001,14,30
instances/large/usa13509.tsp,13509,Random Double-sided nearest neighbor (RDSNN),423848782.00,6.584471,None,0.00,0.000002,16,30
instances/large/usa13509.tsp,13509,Random Double-sided nearest neighbor (RDSNN),472275531.00,6.646934,None,0.00,0.000002,18,30
instances/large/usa13509.tsp,13509,Random Double-sided nearest neighbor (RDSNN),518251224.00,6.709681,None,0.00,0.000003,20,30
instances/large/usa13509.tsp,13509,Random Double-sided nearest neighbor (RDSNN),280701858.00,6.225125,None,0.00,0.000001,10,31
instances/large/usa13509.tsp,13509,Random Double-sided nearest neighbor (RDSNN),326222234.00,6.481667,None,0.00,0.000002,12,31
instances/large/usa13509.tsp,13509,Random Double-sided nearest neighbor (RDSNN),378492998.00,6.471558,None,0.00,0.000001,14,31
instances/large/usa13509.tsp,13509,Random Double-sided nearest neighbor (RDSNN),420878629.00,6.542978,None,0.00,0.000002,16,31
instances/large/usa13509.tsp,13509,Random Double-sided nearest neighbor (RDSNN),462279490.00,6.643320,None,0.00,0.000002,18,31
instances/large/usa13509.tsp,13509,Random Double-sided nearest neighbor (RDSNN),512435274.00,6.746701,None,0.00,0.000001,20,31
