0.00250313021811848  0.487668329770265 
0.00752826642079152  0.487734014733663 
0.0125787822068601  0.487793049238376 
0.0176549352387207  0.48784948794758 
0.0227569871226162  0.487904509032436 
0.0278852034895357  0.487958651964331 
0.0330398540782002  0.488012217801213 
0.0382212128201977  0.488065395263391 
0.043429557927336  0.48811831222886 
0.048665171981281  0.488171060373527 
0.0539283420255556  0.488223708312342 
0.0592193596599712  0.488276309188691 
0.0645385211375712  0.488328905334221 
0.0698861274641664  0.48838153127259 
0.0752624845005469  0.488434215734084 
0.0806679030674548  0.488486983052174 
0.0861026990534117  0.488539854159058 
0.0915671935254905  0.488592847312556 
0.0970617128431312  0.488645978638005 
0.102586588775101  0.488699262539702 
0.108142158619703  0.488752712018376 
0.113728765328343  0.488806338919729 
0.119346757632566  0.488860154131548 
0.124996490174685  0.4889141677419 
0.130678323642116  0.488968389167453 
0.136392624905555  0.489022827258607 
0.142139767161123  0.489077490386415 
0.147920130076622  0.489132386515069 
0.153734099942042  0.489187523262823 
0.159582069824465  0.48924290795359 
0.165464439727532  0.489298547660959 
0.17138161675562  0.489354449245992 
0.177334015282916  0.489410619389897 
0.183322057127538  0.489467064622455 
0.189346171730919  0.489523791346907 
0.19540679634261  0.489580805861857 
0.201504376210729  0.489638114380686 
0.207639364778244  0.489695723048848 
0.213812223885325  0.489753637959363 
0.220023423977966  0.489811865166795 
0.226273444323137  0.489870410699907 
0.232562773230701  0.489929280573215 
0.238891908282349  0.489988480797575 
0.245261356567829  0.490048017389942 
0.251671634928748  0.490107896382434 
0.258123270210237  0.490168123830775 
0.264616799520785  0.490228705822224 
0.27115277050057  0.49028964848305 
0.277731741598613  0.490350957985622 
0.284354282359106  0.490412640555181 
0.291020973717295  0.490474702476319 
0.297732408305282  0.490537150099237 
0.304489190768162  0.490599989845806 
0.311291938090915  0.49066322821546 
0.318141279936489  0.49072687179097 
0.32503785899555  0.490790927244115 
0.331982331348361  0.490855401341275 
0.338975366839331  0.49092030094898 
0.346017649464744  0.49098563303942 
0.353109877774236  0.49105140469596 
0.360252765286616  0.491117623118649 
0.367447040920644  0.491184295629769 
0.374693449441411  0.491251429679422 
0.381992751923022  0.491319032851178 
0.389345726228281  0.4913871128678 
0.396753167506143  0.491455677597057 
0.404215888707733  0.491524735057648 
0.41173472112176  0.491594293425233 
0.419310514930217  0.491664361038615 
0.426944139785288  0.491734946406049 
0.434636485408444  0.491806058211732 
