0.00397614837963941 1.04299 
0.0119761910467156 2.647286 
0.0200407508834462 3.119557 
0.0281708769666963 3.172696 
0.0363676441708748 3.233471 
0.0446321540207683 4.446663 
0.0529655355799127 5.407668 
0.0613689463762921 5.898881 
0.0698435733672643 7.5897 
0.0783906339457227 7.798199 
0.0870113769896298 9.710285 
0.0957070839571837 10.466204 
0.104479070030021 11.046228 
0.113328685307003 11.224503 
0.122257316051305 11.697568 
0.13126638599367 11.779182 
0.140357357694922 12.132187 
0.149531733970964 12.204835 
0.158791059383761 13.710463 
0.168136921801998 14.710755 
0.177570954035357 15.651415 
0.187094835546612 16.034926 
0.196710294246054 16.197551 
0.206419108373015 17.455742 
0.216223108469636 17.610903 
0.226124179452348 17.68622 
0.236124262786931 17.917035 
0.246225358773435 18.199663 
0.256429528947676 18.393948 
0.266738898606538 19.784784 
0.277155659464793 19.846104 
0.287682072451781 20.828559 
0.298320470656837 22.4829 
0.309073262433098 23.077666 
0.319942934670002 24.207091 
0.330932056245598 25.347166 
0.342043281670668 25.842142 
0.353279354937594 26.144641 
0.364643113587909 26.762314 
0.376137493013644 27.53719 
0.387765531008763 30.144352 
0.39953037258835 30.464126 
0.411435275094668 30.844466 
0.423483613610843 31.572924 
0.435678886704661 32.954596 
0.44802472252696 34.006911 
0.460524885291192 34.822064 
0.473183282163115 36.041071 
0.486003970592177 36.767041 
0.498991166118988 37.747092 
0.512149250696499 38.569249 
0.525482781565964 40.609564 
0.538996500732687 40.830348 
0.552695345090849 40.899709 
0.566584457251516 41.742248 
0.580669197133255 43.017259 
0.594955154380731 44.152584 
0.609448161683298 44.72392 
0.624154309072994 45.801856 
0.63907995928967 46.411362 
0.654231764310272 46.775809 
0.669616683149751 47.322892 
0.685242001052832 47.515006 
0.701115350209122 47.827714 
0.717244732139006 47.897332 
0.733638541914682 49.168495 
0.750305594399894 49.46046 
0.767255152713667 49.467078 
0.784496959148173 50.063327 
0.802041268799083 50.160227 
0.819898886199089 50.454951 
0.83808120528228 50.672266 
0.856600253049517 51.60771 
0.8754687373539 52.736751 
0.894700099281788 53.39723 
0.914308570670164 53.643445 
0.934309237376833 54.190521 
0.954718109008041 54.811762 
0.975552195910882 55.706384 
0.996829594358167 57.391167 
1.01856958099457 59.923337 
1.04079271777928 60.393938 
1.06352096885684 60.980716 
1.08677783102111 61.050289 
1.11058847971483 61.934511 
1.13497993283898 62.382371 
1.1599812350444 62.734592 
1.18562366565774 62.939112 
1.21194097397511 63.177823 
1.23896964636303 63.666258 
1.26674921047011 63.842148 
1.29532258291416 65.009476 
1.32473646812046 66.004367 
1.35504181761579 68.099848 
1.38629436111989 69.346041 
1.41855522333811 70.09644 
1.4518916436057 70.420853 
1.48637781967687 71.827505 
1.52209590227895 72.168581 
1.5591371739593 72.573624 
1.5976034547871 73.270101 
1.6376087894008 74.24662 
1.67928148580136 75.221454 
1.7227665977411 75.826193 
1.76822897181786 75.846878 
1.81585702080712 76.151561 
1.86586744138178 76.831115 
1.9185111748672 79.828829 
1.97408102602201 82.465871 
2.03292152604494 86.233488 
2.09544188302628 88.330872 
2.16213325752495 88.996615 
2.23359222150709 89.483653 
2.31055326264322 89.719406 
2.39393487158227 91.272196 
2.484906649788 91.409044 
2.58499010834498 91.854769 
2.69621574345521 93.338236 
2.82137888640921 95.068709 
2.96447973004989 95.46149 
3.13153381471305 96.323867 
3.3322045101752 97.058231 
3.58351893845611 97.077067 
3.91999117507732 98.031537 
4.43081679884332 98.848413 
